age,c_charge_degree,race,age_cat,score_text,sex,priors_count,length_of_stay,days_b_screening_arrest,decile_score,two_year_recid
54,0,5,1,1,1,0,28,-1.0,1,0
33,0,0,0,0,1,2,29,-1.0,9,1
48,0,0,1,1,1,10,176,0.0,4,0
23,1,0,2,0,1,0,4,-1.0,8,0
23,0,2,2,2,1,2,16,-1.0,7,1
47,1,1,1,1,1,1,2,0.0,1,0
21,0,5,2,1,1,0,3,-1.0,4,0
29,1,0,0,0,1,0,2,-1.0,9,1
48,0,2,1,1,1,2,1,-1.0,1,0
37,1,2,0,1,1,4,83,-1.0,4,1
50,0,2,1,1,1,3,15,-1.0,3,0
19,0,0,2,0,1,3,2,-1.0,8,1
49,0,0,1,1,1,13,1,-1.0,3,0
58,0,2,1,2,1,2,6,-1.0,5,0
31,0,0,0,0,1,6,1,0.0,8,0
23,1,0,2,2,1,1,1,-1.0,7,0
23,0,0,2,1,0,0,1,0.0,3,1
31,0,2,0,0,1,17,2,-1.0,8,1
33,0,5,0,1,1,0,84,-1.0,1,1
57,0,2,1,1,1,6,2,-23.0,2,0
31,1,2,0,1,0,0,1,-3.0,2,0
57,0,0,1,2,1,19,4,-1.0,6,0
57,1,2,1,2,1,12,4,0.0,5,0
29,1,0,0,2,1,6,1,-1.0,7,1
30,1,0,0,1,1,0,1,0.0,1,1
45,0,0,1,1,1,11,1,-1.0,3,0
42,0,2,0,2,1,0,1,0.0,5,0
48,0,5,1,1,1,7,1,-1.0,2,0
29,0,0,0,0,1,12,13,0.0,8,1
28,0,2,0,1,0,0,1,-1.0,2,0
25,1,0,0,1,1,1,2,-1.0,2,1
34,1,2,0,2,0,3,11,-1.0,5,0
27,0,0,0,1,1,0,2,-1.0,2,0
39,0,0,0,1,1,4,41,0.0,4,0
27,0,0,0,2,1,4,51,-1.0,5,1
30,0,2,0,0,1,7,1,-1.0,10,1
31,1,0,0,0,1,15,5,-1.0,10,1
20,1,0,2,0,1,1,1,-1.0,9,1
26,0,2,0,0,1,2,1,-1.0,9,1
34,0,2,0,1,1,0,2,-1.0,1,1
27,1,2,0,1,1,0,1,-1.0,2,0
29,0,0,0,1,1,4,2,-1.0,2,0
27,0,0,0,2,1,7,5,-1.0,6,0
24,0,2,2,0,0,0,2,-1.0,8,0
29,0,0,0,2,1,0,1,-1.0,5,1
20,0,2,2,1,1,0,1,-1.0,3,0
23,0,2,2,1,0,0,1,-1.0,3,0
48,1,0,1,1,0,0,1,0.0,1,0
34,1,0,0,1,1,0,1,0.0,1,1
46,1,0,1,2,1,1,2,-1.0,6,1
41,0,2,0,2,0,3,2,-1.0,5,0
26,0,0,0,2,1,3,1,-1.0,6,1
37,0,0,0,0,1,11,2,-1.0,8,1
22,0,2,2,1,0,2,1,-1.0,3,0
32,0,0,0,1,1,7,1,-1.0,1,0
44,1,0,0,1,1,0,3,-1.0,1,0
60,1,0,1,1,1,3,1,-1.0,1,0
49,0,2,1,1,1,0,0,0.0,1,0
30,1,0,0,1,1,10,2,0.0,4,1
52,0,2,1,1,1,0,2,-1.0,1,0
34,0,0,0,0,1,0,2,-1.0,10,0
55,0,0,1,1,1,5,4,-1.0,4,1
33,1,0,0,2,1,0,1,-1.0,7,0
22,0,0,2,2,1,0,1,-1.0,6,1
27,1,0,0,1,0,0,2,0.0,2,0
20,0,0,2,2,1,0,1,-1.0,5,1
33,0,2,0,1,1,0,54,-1.0,2,0
26,1,0,0,1,1,0,3,-1.0,2,0
29,1,0,0,2,1,0,2,-1.0,5,0
32,1,0,0,1,1,1,1,0.0,3,0
37,1,2,0,1,1,4,1,0.0,1,0
31,0,0,0,0,1,15,105,0.0,10,0
29,0,0,0,0,1,6,1,-1.0,8,1
31,0,0,0,1,1,6,42,0.0,4,0
36,0,2,0,1,0,2,2,-1.0,3,0
37,0,0,0,1,0,1,9,-11.0,1,0
34,1,2,0,1,1,5,7,-1.0,2,1
20,1,2,2,2,1,1,2,-1.0,5,1
24,0,2,2,0,1,8,36,-1.0,9,1
29,1,0,0,0,1,8,1,-1.0,9,1
45,0,0,1,1,0,1,3,-4.0,1,0
34,0,2,0,2,1,2,1,-1.0,7,1
70,1,0,1,1,1,0,2,-1.0,1,0
23,0,0,2,0,1,4,4,-1.0,9,0
27,1,2,0,1,1,5,3,-12.0,4,0
44,0,2,0,2,1,6,119,-1.0,6,1
26,1,0,0,2,1,0,1,-1.0,5,0
23,1,2,2,2,0,2,1,-1.0,6,0
27,0,0,0,0,1,3,8,-1.0,9,1
46,0,2,1,1,0,1,26,-1.0,2,0
27,0,0,0,2,0,1,27,0.0,5,0
45,0,2,1,1,1,7,2,-1.0,2,0
42,1,0,0,2,1,1,8,-12.0,5,0
24,1,2,2,2,0,3,1,-1.0,5,1
20,0,0,2,0,1,2,3,-1.0,8,1
49,0,2,1,1,1,3,1,0.0,4,0
29,0,3,0,1,1,0,0,0.0,2,0
52,0,2,1,1,0,1,4,-8.0,1,0
37,1,3,0,1,1,4,2,0.0,1,1
26,1,0,0,1,1,1,8,-1.0,3,0
53,0,0,1,1,1,15,81,-1.0,1,1
47,0,3,1,1,1,1,18,-27.0,1,0
38,1,0,0,0,1,0,750,-1.0,8,1
25,0,0,0,2,1,1,0,0.0,6,0
21,0,0,2,0,1,1,6,-1.0,10,1
48,1,0,1,1,1,0,2,0.0,1,0
24,0,5,2,1,0,0,2,-1.0,3,0
22,0,0,2,1,1,0,1,-1.0,4,1
38,1,2,0,1,1,2,29,0.0,2,0
23,0,5,2,1,1,0,4,0.0,3,1
54,1,5,1,1,1,2,1,-1.0,1,0
24,0,3,2,1,1,1,11,0.0,4,0
44,1,2,0,1,0,0,1,-1.0,1,1
64,1,2,1,1,1,0,1,-1.0,1,0
38,1,2,0,2,1,5,1,-18.0,5,1
45,1,5,1,1,0,0,1,-1.0,1,0
49,0,0,1,2,1,1,6,-1.0,5,0
33,1,1,0,1,1,0,1,-1.0,1,0
44,0,3,0,1,1,2,2,-1.0,2,0
51,0,0,1,1,1,3,4,-1.0,1,0
50,0,0,1,1,1,0,1,0.0,1,0
33,1,2,0,1,1,2,22,-22.0,2,0
54,1,2,1,1,0,0,30,-1.0,1,0
28,0,3,0,2,1,3,1,-1.0,5,1
42,1,0,0,2,1,17,52,-1.0,7,1
34,0,2,0,1,1,3,2,-1.0,1,0
38,0,2,0,1,1,2,10,-1.0,3,1
21,0,0,2,0,1,1,2,-1.0,9,1
33,0,0,0,1,1,5,0,0.0,4,0
32,1,0,0,2,1,9,24,-1.0,7,1
45,1,2,1,1,1,1,2,0.0,1,0
30,0,2,0,0,1,1,34,-1.0,8,1
29,0,0,0,0,0,0,2,-1.0,10,0
51,1,2,1,1,0,0,8,-1.0,1,1
28,0,0,0,1,0,0,1,-1.0,3,0
27,0,2,0,1,1,1,1,-1.0,3,0
28,0,3,0,0,1,16,30,-1.0,10,1
30,0,0,0,1,0,0,0,0.0,2,0
32,1,0,0,2,1,0,2,-1.0,7,0
27,0,2,0,1,1,5,1,-1.0,4,0
21,0,3,2,2,1,1,3,-1.0,5,1
21,0,0,2,2,1,0,2,-1.0,5,0
34,0,2,0,1,0,0,63,-1.0,3,1
24,0,0,2,0,1,7,200,-1.0,9,1
32,1,2,0,1,1,0,20,-1.0,1,0
38,0,2,0,2,0,5,42,-1.0,6,1
56,1,0,1,1,1,3,15,-28.0,1,0
44,1,0,0,1,0,0,2,-1.0,1,0
31,1,0,0,2,1,1,1,-1.0,5,1
25,0,2,0,2,0,6,25,-1.0,7,0
20,1,0,2,2,0,0,1,-1.0,5,0
35,1,0,0,2,1,1,2,-1.0,5,0
33,0,0,0,1,1,1,1,-1.0,4,1
24,1,0,2,1,1,0,2,-1.0,3,0
40,1,3,0,1,0,2,4,-7.0,2,0
27,0,0,0,0,1,9,1,0.0,9,1
38,0,0,0,2,1,9,2,-1.0,5,1
20,0,2,2,2,1,0,2,-1.0,6,1
30,0,0,0,1,1,9,2,-1.0,3,1
36,0,2,0,2,1,9,20,0.0,6,1
23,1,0,2,0,1,2,8,-1.0,9,1
39,0,0,0,0,1,21,1,-1.0,10,1
29,0,2,0,2,1,3,1,-1.0,6,1
58,1,2,1,1,1,2,1,-1.0,1,1
23,0,3,2,2,1,2,36,-1.0,7,0
23,1,2,2,0,1,3,27,-1.0,8,1
68,0,0,1,1,0,5,1,-4.0,2,0
26,1,2,0,2,0,2,1,0.0,5,0
51,0,0,1,1,1,0,2,-1.0,4,1
25,1,0,0,1,1,0,1,-1.0,2,0
40,0,0,0,0,1,5,56,0.0,9,1
51,0,0,1,2,1,14,8,-11.0,5,0
27,1,0,0,2,1,2,16,-1.0,5,1
49,1,0,1,2,1,11,33,-1.0,5,1
36,1,5,0,1,1,0,3,-1.0,1,0
20,0,0,2,1,1,0,4,-4.0,3,0
21,0,0,2,0,1,2,87,0.0,10,1
31,0,0,0,1,0,0,2,0.0,2,0
57,1,0,1,1,1,0,1,0.0,1,0
61,0,2,1,1,0,8,31,0.0,3,1
35,0,3,0,1,1,3,10,-23.0,1,1
54,0,0,1,2,1,3,3,-1.0,6,1
39,0,2,0,1,1,0,2,-1.0,3,0
24,0,0,2,2,1,1,34,-1.0,7,0
29,0,3,0,1,0,0,2,-1.0,4,1
48,0,0,1,0,1,8,12,-1.0,9,1
30,1,0,0,2,1,6,1,0.0,7,1
26,0,0,0,0,1,10,2,-1.0,10,1
37,0,0,0,0,1,12,1,0.0,9,1
26,0,0,0,2,1,4,46,0.0,6,1
29,1,0,0,0,1,7,9,0.0,10,1
26,1,0,0,2,1,1,30,-1.0,6,1
60,0,0,1,1,1,2,1,0.0,1,0
27,0,2,0,2,1,2,1,-1.0,7,1
22,0,2,2,2,1,1,1,-1.0,6,0
28,0,0,0,2,1,3,1,0.0,7,0
33,0,0,0,2,1,13,1,0.0,6,1
28,0,0,0,1,1,2,126,-1.0,2,0
55,1,2,1,1,1,0,0,-1.0,1,1
21,0,0,2,0,1,6,1,-19.0,8,1
28,0,3,0,1,1,2,2,-1.0,3,1
22,1,3,2,1,0,0,1,-1.0,2,0
29,0,2,0,2,0,6,68,-2.0,7,1
24,1,0,2,0,1,2,50,0.0,8,1
50,0,0,1,1,1,12,2,-22.0,1,1
24,1,0,2,2,1,1,2,-1.0,6,1
47,0,0,1,1,1,1,50,-1.0,2,0
54,0,2,1,1,1,6,1,0.0,1,0
42,1,2,0,1,0,0,2,-1.0,2,0
35,0,2,0,1,1,5,1,-20.0,3,0
30,0,0,0,1,1,0,2,-1.0,4,1
53,0,2,1,1,1,1,1,-1.0,1,0
31,1,0,0,1,0,2,3,-1.0,3,0
31,0,0,0,1,1,0,2,-1.0,2,1
23,0,5,2,0,1,4,3,-1.0,10,0
47,0,0,1,1,1,9,65,-1.0,4,0
24,1,0,2,0,1,9,4,-1.0,9,1
22,0,0,2,0,0,2,3,-1.0,9,0
45,1,3,1,1,1,1,1,-22.0,1,0
30,0,0,0,1,0,2,1,-1.0,2,0
30,1,5,0,0,1,5,6,-1.0,8,1
43,1,2,0,0,0,22,27,-1.0,10,1
50,1,0,1,1,1,0,1,0.0,1,0
24,0,5,2,1,0,2,2,-1.0,4,1
42,0,2,0,2,0,3,1,-3.0,5,0
29,0,2,0,2,0,1,14,-1.0,7,1
31,1,3,0,1,1,0,2,0.0,1,0
25,0,0,0,0,1,5,55,-1.0,9,1
36,0,0,0,2,1,4,2,0.0,5,0
24,1,0,2,2,1,1,3,-1.0,5,1
28,0,2,0,2,1,5,1,0.0,5,0
31,1,2,0,1,1,0,1,-1.0,1,1
23,0,0,2,1,1,0,4,-1.0,4,0
29,1,2,0,2,1,4,8,-1.0,6,1
51,1,0,1,2,1,11,80,-1.0,5,1
34,0,0,0,2,1,1,2,-1.0,5,0
29,0,0,0,1,1,12,1,0.0,2,1
39,0,0,0,0,1,13,2,-1.0,10,1
36,1,3,0,1,0,0,1,0.0,2,0
59,1,0,1,2,1,15,15,-1.0,6,1
23,0,0,2,0,1,3,1,-1.0,8,1
31,0,0,0,0,1,15,0,0.0,8,0
53,1,2,1,1,1,0,0,0.0,1,0
34,0,0,0,2,1,12,35,0.0,7,0
63,0,0,1,1,0,1,1,0.0,1,0
21,0,5,2,1,1,0,1,-1.0,4,1
21,0,0,2,2,0,0,1,0.0,7,1
47,0,2,1,0,1,28,34,-1.0,9,1
34,0,0,0,2,1,7,0,0.0,5,1
58,0,2,1,2,1,4,1,0.0,5,1
40,0,3,0,1,0,4,6,0.0,3,1
36,0,0,0,0,1,16,9,-8.0,8,1
23,1,0,2,1,0,0,2,-1.0,4,0
34,0,0,0,1,1,5,1,-1.0,2,1
56,0,2,1,1,1,13,7,-13.0,2,0
52,0,2,1,1,0,0,1,-6.0,1,0
56,0,0,1,1,1,0,7,-1.0,2,0
37,1,0,0,1,0,0,2,-1.0,1,0
50,1,2,1,1,0,0,2,0.0,1,0
25,0,0,0,1,1,1,1,-1.0,2,1
22,0,0,2,2,1,0,1,-1.0,5,1
43,1,2,0,1,0,0,1,0.0,1,1
30,1,2,0,1,1,1,36,-1.0,2,0
29,0,1,0,1,1,0,1,-1.0,1,0
24,0,2,2,1,1,0,1,-1.0,2,0
29,1,0,0,0,1,7,1,-1.0,8,1
24,0,2,2,1,0,0,1,-2.0,4,0
74,0,0,1,1,0,0,1,-1.0,1,0
27,1,0,0,2,1,8,1,0.0,7,1
37,0,3,0,1,1,1,1,-1.0,2,1
29,0,2,0,1,1,5,1,0.0,2,0
35,0,0,0,1,0,5,1,-1.0,3,0
29,1,0,0,2,1,1,100,-1.0,6,1
36,0,2,0,1,1,1,2,-1.0,2,0
26,0,2,0,1,1,2,2,0.0,4,0
26,0,0,0,2,0,1,2,-1.0,5,0
39,0,2,0,2,0,11,2,-1.0,6,1
22,0,0,2,1,1,3,2,-1.0,4,1
28,0,2,0,1,1,0,2,-1.0,3,0
51,0,2,1,1,1,1,1,-2.0,1,1
35,1,3,0,1,0,0,2,-1.0,2,0
23,1,0,2,1,0,0,2,-1.0,2,0
29,0,0,0,2,1,6,1,0.0,6,1
20,0,5,2,1,1,0,2,-1.0,3,1
24,1,0,2,0,1,1,7,-1.0,9,1
23,1,3,2,1,0,2,2,-1.0,4,0
33,0,0,0,2,0,5,187,-1.0,7,0
21,0,2,2,1,1,1,1,-1.0,3,1
59,1,2,1,1,1,3,3,-3.0,1,0
26,0,2,0,1,1,4,3,0.0,4,1
38,0,5,0,1,1,2,1,-1.0,1,0
28,0,3,0,0,1,2,4,-1.0,8,0
23,0,3,2,2,1,2,59,-1.0,5,1
21,0,0,2,2,1,1,2,-1.0,5,1
52,1,0,1,1,1,0,2,-1.0,1,1
56,0,0,1,2,1,12,2,-1.0,5,1
40,1,2,0,1,1,1,2,-1.0,4,0
48,1,2,1,1,0,8,24,-26.0,4,1
26,0,0,0,1,0,0,1,-1.0,4,0
66,0,2,1,1,1,1,5,-14.0,1,1
54,0,0,1,1,0,6,2,-1.0,4,0
31,1,2,0,2,1,4,27,-1.0,7,1
34,0,2,0,1,1,0,1,-1.0,3,0
25,0,0,0,0,1,9,85,-1.0,9,1
47,0,2,1,1,1,2,7,-7.0,4,0
51,0,0,1,0,1,12,1,-1.0,8,1
25,0,2,0,1,1,1,0,-23.0,3,0
25,0,5,0,1,1,0,21,-1.0,2,1
31,0,0,0,1,0,2,1,-1.0,2,1
36,0,2,0,1,1,1,1,-1.0,2,0
49,1,2,1,1,1,0,0,0.0,1,0
31,0,0,0,2,1,0,1,-1.0,7,0
30,0,2,0,1,1,1,1,-1.0,3,0
29,0,0,0,0,1,3,1,-1.0,9,1
53,0,2,1,2,0,6,11,-1.0,5,1
21,0,0,2,0,1,1,457,-1.0,9,1
21,0,0,2,1,1,0,1,-1.0,4,0
27,0,0,0,2,0,1,1,0.0,5,1
65,0,0,1,1,0,0,1,-1.0,1,0
59,1,2,1,1,0,0,1,-1.0,1,0
59,1,0,1,1,1,0,2,-1.0,1,0
24,1,0,2,2,1,0,4,-1.0,7,0
40,0,0,0,1,1,0,2,0.0,1,0
51,0,0,1,1,1,0,3,-1.0,1,1
34,0,0,0,0,1,10,1,-1.0,9,1
30,0,3,0,1,1,1,0,0.0,2,1
52,0,0,1,1,1,1,1,-1.0,1,0
38,0,0,0,1,1,2,3,-1.0,3,1
22,0,0,2,0,0,0,1,-6.0,8,0
43,0,0,0,2,1,0,4,-1.0,5,0
32,0,2,0,0,1,5,56,0.0,9,1
55,0,0,1,1,1,0,2,-1.0,1,0
26,0,0,0,1,1,2,9,-1.0,2,0
23,1,2,2,1,1,1,1,-1.0,2,0
47,0,5,1,1,0,0,4,-1.0,1,0
28,1,2,0,1,1,1,1,-1.0,2,1
27,0,3,0,1,1,0,1,0.0,2,1
61,0,3,1,1,1,2,4,-1.0,4,1
26,0,0,0,1,1,0,3,-1.0,2,0
28,1,2,0,2,0,1,1,0.0,5,1
43,0,0,0,2,1,0,2,-1.0,5,1
33,1,0,0,2,1,21,7,-6.0,7,1
21,1,2,2,1,1,0,1,-1.0,3,0
32,1,2,0,1,0,0,2,-1.0,1,0
22,0,0,2,1,1,1,1,0.0,4,1
51,0,0,1,1,1,3,1,0.0,1,0
20,0,0,2,0,1,2,130,-1.0,10,1
35,0,2,0,1,1,2,2,-1.0,3,0
37,0,0,0,1,0,3,30,-1.0,1,0
28,1,0,0,2,1,0,1,-2.0,7,1
41,1,2,0,2,1,3,2,-1.0,5,1
24,1,0,2,0,1,0,2,-1.0,8,1
33,1,0,0,1,0,3,3,-1.0,4,0
30,0,2,0,2,0,4,30,-1.0,6,0
20,0,0,2,2,1,1,7,0.0,7,1
42,0,0,0,1,0,1,0,-10.0,1,0
40,0,0,0,2,0,15,66,-1.0,7,1
39,0,0,0,1,1,0,1,-1.0,4,1
21,0,0,2,2,1,0,4,0.0,7,0
39,0,2,0,1,1,2,2,-2.0,2,1
24,0,2,2,1,1,0,1,0.0,2,0
41,0,0,0,1,1,0,1,-1.0,1,0
39,0,0,0,1,1,1,2,-1.0,4,0
24,0,0,2,0,0,3,1,-1.0,8,0
24,0,0,2,1,0,1,1,-23.0,4,0
29,1,0,0,1,1,0,2,-1.0,2,1
25,1,2,0,2,1,2,12,-12.0,5,1
23,0,2,2,2,0,0,2,-1.0,6,1
22,0,0,2,0,1,1,1,0.0,10,1
26,1,5,0,2,0,4,2,-1.0,7,1
26,1,0,0,0,1,3,206,-1.0,9,1
24,1,0,2,2,0,3,3,-1.0,6,1
44,1,0,0,2,1,0,35,-1.0,5,0
36,0,2,0,1,1,1,19,-19.0,2,1
39,0,2,0,0,1,10,2,-1.0,8,1
42,0,2,0,1,1,0,1,-1.0,4,0
45,1,2,1,1,1,1,2,-2.0,1,0
25,0,0,0,0,1,7,21,-1.0,10,1
33,0,2,0,1,1,0,6,-1.0,2,0
25,1,2,0,1,1,0,4,-1.0,3,0
32,0,0,0,1,1,5,10,-10.0,4,0
23,0,0,2,2,1,0,4,-1.0,7,0
39,1,2,0,2,1,0,2,-1.0,5,0
27,0,0,0,0,1,12,2,-1.0,8,1
35,1,2,0,2,0,4,2,-1.0,7,0
38,1,0,0,1,0,0,1,0.0,1,0
30,0,0,0,1,1,4,8,-10.0,2,0
30,0,2,0,2,1,1,29,-1.0,5,0
30,1,2,0,0,0,0,1,0.0,8,0
26,0,0,0,0,1,18,198,-1.0,10,1
31,0,0,0,1,1,2,3,-1.0,2,0
34,0,5,0,1,1,0,109,-1.0,2,0
25,1,0,0,2,0,0,45,-1.0,5,0
26,0,2,0,2,0,1,9,-13.0,6,0
38,0,0,0,2,1,2,10,0.0,7,1
37,1,0,0,1,0,0,1,-1.0,1,0
34,1,2,0,2,1,3,1,-1.0,5,0
38,0,3,0,1,0,0,26,-1.0,2,0
31,1,0,0,2,0,0,3,-1.0,6,0
29,1,2,0,1,0,0,1,0.0,2,0
20,0,2,2,0,1,1,16,28.0,9,1
22,0,0,2,1,1,0,2,-1.0,4,0
51,1,3,1,1,0,0,1,-3.0,1,0
24,1,0,2,1,1,2,1,-1.0,4,1
47,0,0,1,0,1,0,2,-1.0,8,1
36,0,0,0,2,0,1,7,-1.0,5,1
21,1,0,2,1,1,1,2,-1.0,4,0
25,1,0,0,0,1,3,81,-1.0,10,1
23,0,0,2,0,1,5,5,-1.0,9,1
23,1,5,2,1,1,0,1,-1.0,3,0
24,1,2,2,0,0,0,1,-1.0,10,0
35,0,2,0,1,1,2,3,-1.0,2,1
23,1,3,2,1,0,0,1,-2.0,4,0
19,1,0,2,1,0,0,2,-1.0,4,1
32,0,2,0,1,1,0,6,-1.0,1,1
39,1,2,0,1,0,0,1,-3.0,1,1
30,0,0,0,0,1,12,10,0.0,9,1
33,0,0,0,2,1,2,259,-1.0,7,0
36,1,2,0,1,0,0,1,-1.0,2,0
29,0,0,0,0,1,8,3,-1.0,8,1
40,0,2,0,1,0,0,1,0.0,2,0
53,0,0,1,2,1,4,2,-4.0,7,0
28,1,2,0,1,0,0,1,-1.0,2,0
38,1,3,0,1,1,2,30,0.0,2,0
27,0,0,0,0,1,9,2,-1.0,9,1
55,0,2,1,1,1,0,1,-1.0,3,0
22,1,0,2,2,1,1,2,-1.0,7,0
34,0,0,0,1,0,1,3,-1.0,1,0
55,1,2,1,1,1,1,5,-17.0,2,0
24,0,3,2,0,1,2,92,0.0,8,0
47,1,0,1,0,0,21,22,-1.0,9,1
41,1,5,0,1,1,0,1,0.0,1,0
41,0,3,0,1,1,0,1,-2.0,3,0
61,0,0,1,1,1,12,242,-1.0,3,0
57,0,0,1,1,1,3,2,0.0,1,0
38,1,2,0,1,0,2,1,-1.0,3,0
25,0,2,0,1,1,13,6,-1.0,4,1
23,0,0,2,1,1,0,1,-1.0,2,1
23,0,2,2,2,1,3,10,-1.0,5,0
20,0,0,2,1,1,0,1,-1.0,3,0
44,0,2,0,0,1,1,2,-1.0,8,0
38,1,2,0,1,0,1,2,-23.0,1,0
56,0,0,1,1,1,5,598,-1.0,2,1
43,0,2,0,1,1,2,6,0.0,2,1
22,0,0,2,1,1,0,150,-1.0,3,1
32,0,5,0,1,1,0,2,-1.0,1,0
29,0,0,0,2,1,0,2,0.0,6,0
22,0,0,2,0,1,1,104,0.0,9,1
23,0,0,2,0,1,3,45,-1.0,9,1
24,0,2,2,1,1,1,3,-23.0,4,0
45,1,5,1,1,1,0,0,0.0,1,0
21,0,0,2,0,1,2,2,-1.0,9,0
29,1,0,0,1,0,0,2,0.0,2,0
51,1,2,1,1,0,0,2,-1.0,4,1
36,1,3,0,1,1,2,2,-1.0,2,1
25,0,0,0,1,1,1,1,0.0,3,0
46,0,3,1,1,1,13,142,-1.0,3,0
62,0,0,1,0,1,22,34,0.0,8,1
25,0,0,0,1,1,0,1,-1.0,4,1
27,0,2,0,1,1,2,2,-1.0,2,0
22,0,2,2,0,0,3,3,-1.0,9,1
37,0,3,0,1,1,1,3,-1.0,1,0
21,0,2,2,1,1,0,2,-1.0,3,1
39,0,2,0,2,0,2,1,-1.0,5,1
43,0,0,0,1,1,8,2,-1.0,3,1
22,1,0,2,2,1,0,1,0.0,6,1
28,0,0,0,2,0,4,3,-1.0,7,0
43,0,2,0,0,1,0,1,-1.0,9,1
27,0,2,0,0,1,7,1,-1.0,8,1
27,0,5,0,1,1,0,55,-1.0,2,1
31,0,2,0,1,1,1,2,-1.0,2,1
28,1,0,0,1,0,0,1,0.0,2,0
58,1,2,1,1,1,3,1,-4.0,2,0
22,0,2,2,1,1,0,7,-1.0,4,1
31,0,0,0,1,1,5,3,-1.0,4,0
33,0,0,0,1,1,0,41,0.0,3,0
26,1,0,0,0,1,6,2,0.0,10,1
23,1,0,2,2,0,1,0,0.0,5,0
32,0,2,0,0,1,11,142,-1.0,10,0
22,0,2,2,0,1,0,2,0.0,8,0
35,0,0,0,1,0,2,2,-1.0,2,0
47,0,2,1,2,1,1,82,0.0,6,1
35,0,3,0,1,1,2,14,-14.0,1,0
29,0,0,0,0,1,17,2,-1.0,9,1
54,1,2,1,1,0,1,5,-7.0,2,0
29,0,2,0,0,1,0,90,-1.0,8,0
28,1,5,0,1,0,0,1,-1.0,4,1
51,0,0,1,0,1,17,1,-2.0,8,1
36,1,0,0,2,0,0,1,0.0,6,0
35,1,2,0,1,1,3,10,-1.0,4,1
20,0,0,2,1,1,1,2,-1.0,4,1
25,0,0,0,2,1,0,3,0.0,5,0
29,1,0,0,2,1,2,2,-1.0,5,0
31,0,3,0,0,1,0,0,0.0,10,1
39,1,2,0,1,1,0,1,0.0,2,0
30,0,0,0,1,1,1,133,-1.0,4,1
23,0,0,2,2,0,0,1,0.0,7,0
23,0,0,2,1,0,1,1,-1.0,4,0
37,1,3,0,1,0,0,1,-3.0,3,0
30,0,0,0,2,1,21,1,0.0,7,1
33,0,0,0,0,1,18,1,-1.0,9,1
20,1,3,2,1,1,0,1,-2.0,4,1
30,0,0,0,2,1,9,9,-1.0,7,1
23,0,0,2,2,1,1,36,-1.0,6,0
27,0,0,0,1,0,0,1,-2.0,3,1
38,1,0,0,2,1,10,1,-1.0,6,0
42,0,0,0,1,1,1,2,-1.0,1,0
31,0,0,0,1,1,0,1,-1.0,3,0
23,0,0,2,0,1,2,7,-1.0,9,1
31,0,2,0,1,1,1,40,-1.0,3,1
43,1,0,0,2,1,1,6,-1.0,5,1
39,0,2,0,1,1,0,6,-1.0,3,0
31,1,0,0,1,1,0,4,-1.0,2,0
22,0,2,2,2,1,3,143,-1.0,7,1
33,0,0,0,1,0,0,3,0.0,3,0
23,0,0,2,2,1,1,121,-1.0,6,1
29,0,2,0,1,0,0,29,-1.0,4,0
62,0,2,1,1,1,2,4,-4.0,1,0
56,0,0,1,1,0,1,1,-24.0,2,1
24,0,0,2,1,0,4,3,-1.0,3,1
44,1,2,0,1,0,0,1,-1.0,1,0
22,0,0,2,2,1,2,2,-1.0,7,1
28,0,0,0,2,0,4,3,-1.0,5,1
30,0,0,0,2,1,0,1,0.0,5,0
32,1,2,0,1,1,1,1,0.0,1,1
51,0,2,1,2,1,3,17,-1.0,6,0
21,0,0,2,2,1,0,3,-1.0,5,0
21,0,0,2,0,1,2,19,-1.0,9,1
27,0,0,0,0,1,3,10,-1.0,9,1
28,0,3,0,1,1,0,1,0.0,4,0
31,0,0,0,1,0,0,3,-1.0,1,0
33,1,0,0,0,1,0,2,-1.0,8,1
49,0,2,1,1,0,2,1,-1.0,2,0
41,0,5,0,1,0,2,16,-1.0,3,0
20,1,2,2,1,1,0,2,-1.0,4,0
31,0,0,0,2,1,10,182,-1.0,6,1
25,0,0,0,2,1,5,50,-1.0,5,1
23,0,0,2,0,1,4,193,0.0,9,1
26,1,2,0,1,1,0,3,-1.0,4,0
45,0,1,1,1,0,6,2,-1.0,3,1
28,1,2,0,1,1,1,2,0.0,2,0
28,0,0,0,0,0,13,33,-1.0,9,1
39,0,2,0,1,1,0,3,-3.0,1,1
59,0,3,1,1,1,1,2,-2.0,2,1
52,1,0,1,1,1,4,5,-5.0,1,0
36,1,3,0,2,1,1,4,-1.0,5,0
30,0,0,0,1,1,2,2,-1.0,3,1
21,1,0,2,2,0,0,1,-1.0,5,1
25,1,0,0,1,1,2,5,0.0,4,1
22,0,0,2,1,1,0,0,0.0,4,0
61,1,0,1,1,1,20,31,-1.0,2,1
24,0,2,2,2,1,2,33,-1.0,6,0
26,0,2,0,0,0,2,1,22.0,9,1
34,0,0,0,1,0,6,1,-1.0,3,0
45,1,0,1,0,1,12,4,-1.0,8,1
54,0,0,1,1,1,4,2,0.0,3,1
51,1,0,1,2,1,8,26,-1.0,5,0
28,0,0,0,1,1,0,1,-1.0,2,0
23,0,2,2,1,1,0,2,0.0,2,0
30,0,2,0,1,1,0,2,-1.0,2,1
25,1,0,0,1,1,0,2,0.0,3,1
25,0,2,0,2,1,2,10,-1.0,5,0
