sex,race,case_type,wcisclass,age_offense,prior_felony,prior_misdemeanor,prior_criminal_traffic,highest_severity,release,is_recid_new,recid_180d,violent_crime,recid_180d_violent
0,1,2,6,20,0,2,0,10.0,1,0.0,0.0,1,0.0
0,1,2,49,22,0,3,0,10.0,0,1.0,1.0,0,0.0
0,1,1,16,23,0,4,0,12.0,1,1.0,1.0,0,0.0
0,1,2,15,23,1,4,0,7.0,1,1.0,1.0,0,0.0
0,3,2,6,19,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,0,35,24,0,0,1,7.0,0,0.0,0.0,0,0.0
0,3,2,16,21,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,49,19,0,0,0,10.0,0,0.0,0.0,0,0.0
0,3,2,13,23,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,1,16,20,0,0,0,12.0,1,0.0,0.0,0,0.0
0,3,2,50,18,1,0,0,10.0,1,1.0,1.0,0,0.0
0,3,1,16,19,1,1,0,10.0,0,1.0,1.0,0,0.0
0,3,1,16,20,4,1,0,12.0,1,1.0,1.0,0,0.0
0,3,2,13,22,5,1,0,9.0,0,0.0,0.0,0,0.0
0,3,2,16,18,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,2,16,19,0,1,0,7.0,1,0.0,0.0,0,0.0
0,3,2,6,17,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,16,22,0,2,1,7.0,1,1.0,1.0,0,0.0
0,3,0,35,23,0,5,0,7.0,0,1.0,1.0,0,0.0
0,3,2,5,23,0,4,1,10.0,1,1.0,1.0,0,0.0
0,3,2,49,24,0,4,1,10.0,0,1.0,1.0,0,0.0
0,3,2,5,26,0,7,3,10.0,0,1.0,1.0,0,0.0
0,3,2,5,27,0,7,3,10.0,1,1.0,1.0,0,0.0
0,3,2,5,27,0,8,4,10.0,0,1.0,1.0,0,0.0
0,3,0,31,27,0,9,3,7.0,1,1.0,1.0,0,0.0
0,3,0,31,28,0,9,4,7.0,0,1.0,1.0,0,0.0
0,3,1,23,21,2,0,0,13.0,1,0.0,0.0,0,0.0
0,3,2,43,26,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,49,27,1,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,13,16,0,1,0,9.0,1,0.0,0.0,0,0.0
0,3,2,5,17,0,1,0,10.0,1,0.0,0.0,0,0.0
0,3,1,7,21,1,2,0,16.0,1,1.0,1.0,1,0.0
0,3,1,5,21,1,2,0,13.0,1,1.0,1.0,0,0.0
0,3,1,55,23,2,3,0,12.0,0,1.0,1.0,0,0.0
0,3,2,55,23,3,2,0,10.0,0,1.0,1.0,0,0.0
0,3,1,23,29,0,1,0,13.0,1,1.0,1.0,0,0.0
0,3,1,23,31,2,2,0,13.0,1,1.0,1.0,0,0.0
0,3,1,23,31,2,2,0,13.0,1,1.0,1.0,0,0.0
0,3,2,55,31,3,1,0,10.0,1,1.0,1.0,0,0.0
0,3,1,16,32,4,2,0,7.0,0,1.0,1.0,0,0.0
0,3,1,5,32,4,2,0,13.0,0,1.0,1.0,0,0.0
0,3,1,16,33,5,2,0,12.0,1,0.0,0.0,0,0.0
0,3,2,55,18,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,1,55,22,2,1,0,13.0,1,1.0,1.0,0,1.0
0,3,1,55,22,2,1,0,13.0,1,1.0,1.0,0,1.0
0,3,1,5,23,2,1,0,13.0,1,1.0,1.0,0,1.0
0,3,2,6,24,3,1,0,9.0,1,0.0,0.0,1,0.0
0,3,1,14,17,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,1,16,26,2,0,0,12.0,1,0.0,0.0,0,0.0
0,3,0,35,22,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,1,16,17,1,0,0,12.0,1,1.0,1.0,0,0.0
0,3,1,39,19,2,0,0,13.0,0,1.0,1.0,0,0.0
0,3,2,13,18,0,0,0,9.0,1,1.0,1.0,0,0.0
0,3,1,55,19,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,55,25,0,0,0,10.0,1,1.0,1.0,0,1.0
0,3,1,6,26,0,1,0,13.0,1,0.0,0.0,1,0.0
0,3,2,13,21,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,1,16,19,1,1,0,12.0,1,0.0,0.0,0,0.0
0,3,1,5,20,1,1,0,13.0,1,0.0,0.0,0,0.0
0,3,2,16,23,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
0,1,2,50,18,0,0,0,10.0,0,1.0,1.0,0,0.0
0,1,1,2,18,0,2,0,10.0,1,0.0,0.0,0,0.0
0,1,2,43,18,1,1,0,10.0,0,0.0,0.0,0,0.0
0,1,2,13,21,2,2,0,9.0,1,1.0,1.0,0,0.0
0,1,1,33,21,1,3,0,10.0,1,1.0,1.0,0,0.0
0,1,2,13,23,2,3,0,9.0,1,1.0,1.0,0,0.0
0,3,1,7,19,0,0,0,10.0,1,0.0,0.0,0,0.0
0,0,2,13,25,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,2,49,18,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,49,19,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,49,22,0,1,0,7.0,0,0.0,0.0,0,0.0
0,3,1,49,23,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,1,56,39,0,0,0,16.0,1,0.0,0.0,1,0.0
0,3,2,16,23,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,2,13,24,0,1,0,9.0,1,1.0,1.0,0,0.0
0,3,2,55,24,0,3,0,7.0,1,0.0,0.0,0,0.0
0,3,2,6,26,0,1,0,10.0,1,0.0,0.0,1,0.0
0,3,2,15,20,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,13,17,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,1,55,25,0,0,0,10.0,1,0.0,0.0,0,0.0
1,4,2,32,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,4,2,13,25,0,3,0,9.0,1,1.0,1.0,0,0.0
1,4,2,50,27,0,4,1,10.0,1,0.0,0.0,0,0.0
0,3,2,5,19,0,1,1,10.0,0,1.0,1.0,0,0.0
0,3,0,31,18,0,2,1,7.0,1,1.0,1.0,0,0.0
0,3,0,31,19,0,1,1,7.0,0,1.0,1.0,0,0.0
0,3,1,6,27,0,0,1,13.0,1,0.0,0.0,1,0.0
0,3,0,35,27,1,0,0,7.0,0,0.0,0.0,0,0.0
0,3,2,63,20,0,4,0,10.0,1,0.0,0.0,0,0.0
0,3,2,62,24,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,41,17,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,55,25,0,0,0,10.0,1,0.0,0.0,0,0.0
0,0,2,50,19,0,1,0,10.0,0,1.0,1.0,0,0.0
0,0,1,55,21,0,2,0,13.0,1,0.0,0.0,0,0.0
0,4,2,49,18,0,0,0,10.0,1,1.0,1.0,0,0.0
0,4,0,31,20,0,1,2,7.0,1,0.0,0.0,0,0.0
0,4,2,5,24,0,7,3,10.0,0,1.0,1.0,0,0.0
0,4,2,49,24,0,7,3,10.0,0,1.0,1.0,0,0.0
0,4,2,5,24,0,7,3,10.0,0,1.0,1.0,0,0.0
0,3,2,13,17,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,2,13,23,0,2,0,9.0,1,0.0,0.0,0,0.0
0,3,2,6,23,0,2,0,10.0,1,0.0,0.0,1,0.0
0,4,2,6,22,0,2,0,10.0,1,0.0,0.0,1,0.0
0,4,2,6,26,0,3,0,10.0,1,0.0,0.0,1,0.0
0,3,1,55,24,0,0,0,13.0,1,0.0,0.0,0,0.0
0,3,2,6,17,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,5,20,0,2,2,10.0,1,1.0,1.0,0,0.0
0,3,0,31,20,0,3,1,7.0,1,1.0,1.0,0,0.0
0,3,0,31,21,0,3,5,7.0,0,1.0,1.0,0,0.0
0,3,0,31,21,0,3,5,7.0,0,1.0,1.0,0,0.0
0,3,0,31,21,0,3,5,7.0,0,1.0,1.0,0,0.0
0,3,0,31,21,0,3,5,7.0,0,1.0,1.0,0,0.0
0,3,2,13,22,0,3,6,9.0,1,0.0,0.0,0,0.0
0,3,2,31,22,0,1,0,7.0,1,0.0,0.0,0,0.0
0,3,2,16,22,0,1,0,7.0,1,0.0,0.0,0,0.0
0,3,2,13,25,0,1,0,9.0,1,1.0,1.0,0,0.0
0,3,2,5,26,0,2,0,9.0,1,1.0,1.0,0,0.0
0,3,2,13,27,0,3,1,9.0,1,0.0,0.0,0,0.0
0,3,1,55,26,0,1,0,12.0,1,0.0,0.0,0,0.0
0,3,2,50,26,1,0,0,10.0,1,0.0,0.0,0,0.0
0,2,0,35,33,0,0,0,7.0,0,0.0,0.0,0,0.0
0,2,1,36,39,0,1,2,13.0,1,0.0,0.0,0,0.0
0,2,0,35,37,1,1,1,7.0,0,0.0,0.0,0,0.0
0,3,0,49,25,0,0,0,10.0,0,0.0,0.0,0,0.0
0,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,50,17,0,2,0,10.0,1,1.0,1.0,0,0.0
0,3,2,12,17,0,2,0,10.0,1,1.0,1.0,0,0.0
0,3,2,50,17,0,4,0,10.0,1,1.0,1.0,0,0.0
0,3,1,16,18,2,5,0,12.0,1,1.0,1.0,0,1.0
0,3,1,18,20,3,5,0,13.0,1,0.0,0.0,1,0.0
0,3,1,16,18,0,0,0,13.0,1,1.0,1.0,0,0.0
0,3,1,55,19,1,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,6,19,0,0,0,10.0,1,1.0,1.0,1,0.0
0,3,1,16,21,0,1,0,12.0,1,0.0,0.0,0,0.0
0,3,0,31,22,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,0,31,23,0,0,2,7.0,1,1.0,1.0,0,0.0
0,3,0,31,23,0,0,3,7.0,1,1.0,1.0,0,0.0
0,3,0,31,24,0,1,4,7.0,1,1.0,1.0,0,0.0
0,3,2,5,24,0,0,6,7.0,1,1.0,1.0,0,0.0
0,3,0,31,24,0,1,6,7.0,1,1.0,1.0,0,0.0
0,3,0,31,24,0,1,6,7.0,1,1.0,1.0,0,0.0
0,3,2,6,19,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,55,30,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,49,25,0,1,0,10.0,1,0.0,0.0,0,0.0
0,3,2,35,17,0,1,0,7.0,1,0.0,0.0,1,0.0
0,3,2,6,18,0,0,0,10.0,1,1.0,1.0,1,1.0
0,3,2,6,19,0,3,0,10.0,1,0.0,0.0,1,0.0
0,3,2,5,20,0,3,0,10.0,1,0.0,0.0,0,0.0
0,3,1,55,19,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,55,23,1,2,0,10.0,1,0.0,0.0,0,0.0
0,3,2,5,23,1,2,0,10.0,0,0.0,0.0,0,0.0
0,3,2,16,20,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,1,5,24,0,1,0,13.0,1,0.0,0.0,0,0.0
0,3,1,23,18,0,0,0,13.0,1,0.0,0.0,0,0.0
0,3,2,49,18,0,0,0,10.0,1,1.0,1.0,0,0.0
0,4,0,26,17,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,35,26,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,2,49,18,0,0,0,10.0,0,1.0,1.0,0,0.0
0,3,1,14,33,0,0,0,17.0,1,0.0,0.0,0,0.0
0,1,2,13,21,0,0,0,9.0,1,1.0,1.0,0,0.0
0,1,2,49,22,0,1,0,10.0,1,0.0,0.0,0,0.0
0,1,2,15,25,0,2,0,7.0,0,1.0,1.0,0,0.0
0,1,1,16,27,1,3,1,12.0,1,0.0,0.0,0,0.0
0,1,1,5,27,1,3,1,13.0,1,0.0,0.0,0,0.0
0,1,0,26,28,2,3,0,7.0,1,0.0,0.0,0,0.0
0,3,2,49,23,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,0,31,22,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,35,25,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,1,14,21,0,0,0,12.0,1,0.0,0.0,0,0.0
0,4,2,5,29,1,2,2,10.0,0,0.0,0.0,0,0.0
0,4,2,5,29,1,2,2,10.0,1,0.0,0.0,0,0.0
0,4,1,55,29,0,3,2,10.0,1,0.0,0.0,0,0.0
0,3,1,16,18,0,1,0,12.0,1,0.0,0.0,0,0.0
0,3,2,55,23,1,1,0,10.0,1,0.0,0.0,0,0.0
0,4,1,6,21,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,63,26,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,1,23,34,0,0,0,13.0,1,1.0,1.0,0,0.0
0,3,1,55,35,1,0,0,10.0,1,0.0,0.0,0,0.0
0,3,1,37,25,0,0,0,13.0,1,0.0,0.0,1,0.0
0,3,1,16,29,5,0,0,12.0,1,0.0,0.0,0,0.0
0,3,1,5,30,5,0,0,13.0,0,0.0,0.0,0,0.0
0,3,1,5,30,5,0,0,13.0,1,0.0,0.0,0,0.0
0,4,1,38,22,1,0,0,13.0,1,0.0,0.0,1,0.0
0,4,1,5,23,1,0,0,13.0,1,0.0,0.0,0,0.0
0,3,0,31,20,0,0,0,7.0,0,1.0,1.0,0,0.0
0,3,0,35,21,0,0,1,7.0,0,1.0,1.0,0,0.0
0,3,1,44,23,0,0,2,10.0,1,0.0,0.0,0,0.0
0,3,2,15,20,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,2,5,21,0,1,0,10.0,1,0.0,0.0,0,0.0
0,3,2,15,25,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,31,23,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,0,35,24,0,0,1,7.0,0,1.0,1.0,0,0.0
0,3,0,31,27,0,0,3,7.0,1,0.0,0.0,0,0.0
0,3,0,31,29,0,0,4,7.0,1,0.0,0.0,0,0.0
0,3,2,16,23,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,26,24,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,0,26,25,0,0,1,7.0,1,0.0,0.0,0,0.0
0,3,2,16,19,0,0,0,7.0,1,1.0,1.0,0,1.0
0,3,0,31,20,0,1,1,7.0,1,1.0,1.0,0,0.0
0,3,0,31,20,0,2,1,7.0,0,0.0,0.0,0,0.0
0,3,2,16,20,0,1,2,7.0,1,0.0,0.0,0,0.0
0,3,2,16,20,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,6,18,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,49,22,0,0,0,10.0,0,0.0,0.0,0,0.0
0,3,2,6,27,0,1,0,9.0,1,0.0,0.0,0,0.0
0,3,2,51,23,0,2,0,10.0,1,0.0,0.0,0,0.0
0,3,2,49,23,0,2,0,10.0,0,0.0,0.0,0,0.0
0,3,2,5,23,0,2,0,10.0,1,0.0,0.0,0,0.0
0,3,0,34,22,0,0,1,7.0,1,1.0,1.0,0,0.0
0,3,0,34,22,0,0,1,7.0,1,1.0,1.0,0,0.0
0,3,2,50,23,0,2,2,10.0,1,0.0,0.0,0,0.0
0,3,2,50,23,0,2,2,10.0,1,0.0,0.0,0,0.0
0,3,2,6,22,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,0,26,18,0,1,0,7.0,1,0.0,0.0,0,0.0
0,3,2,5,18,0,0,1,10.0,1,0.0,0.0,0,0.0
0,1,0,35,27,0,0,2,7.0,1,0.0,0.0,0,0.0
0,3,2,16,17,0,0,0,7.0,1,1.0,1.0,0,0.0
0,3,1,16,19,1,1,0,12.0,1,1.0,1.0,0,1.0
0,3,2,16,18,0,1,0,7.0,1,0.0,0.0,0,0.0
0,3,2,5,18,0,1,0,10.0,1,0.0,0.0,0,0.0
0,0,0,34,19,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,49,23,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,13,28,0,0,0,9.0,0,0.0,0.0,0,0.0
0,3,0,35,25,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,0,35,32,0,0,1,7.0,1,0.0,0.0,0,0.0
0,3,2,13,17,0,0,0,9.0,0,0.0,0.0,0,0.0
0,3,2,55,19,0,0,0,10.0,1,1.0,1.0,0,1.0
0,3,2,6,22,0,1,0,10.0,1,0.0,0.0,1,0.0
0,3,2,13,17,0,0,0,9.0,1,0.0,0.0,1,0.0
0,3,2,11,19,0,2,0,10.0,1,1.0,1.0,0,1.0
0,1,2,49,17,0,0,0,10.0,1,1.0,1.0,0,0.0
0,1,2,13,19,0,1,0,9.0,1,0.0,0.0,0,0.0
0,1,2,13,22,0,2,0,9.0,0,1.0,1.0,0,1.0
0,1,1,14,22,1,3,0,15.0,1,1.0,1.0,1,1.0
0,1,1,18,23,3,3,0,13.0,1,1.0,1.0,1,0.0
0,1,1,5,23,3,3,0,13.0,1,1.0,1.0,0,0.0
0,1,2,49,25,4,4,0,10.0,0,1.0,1.0,0,1.0
0,1,2,41,25,4,4,0,10.0,1,1.0,1.0,0,1.0
0,1,1,6,25,4,5,0,13.0,0,0.0,0.0,1,0.0
0,3,2,13,30,0,1,0,9.0,1,0.0,0.0,0,0.0
0,3,0,31,20,1,1,0,7.0,1,1.0,1.0,0,0.0
0,3,2,16,21,1,1,2,7.0,0,1.0,1.0,0,0.0
0,3,0,31,21,1,2,2,7.0,1,1.0,1.0,0,0.0
0,3,0,31,22,1,2,2,7.0,1,1.0,1.0,0,0.0
0,3,2,16,23,1,2,3,7.0,1,1.0,1.0,0,0.0
0,3,1,55,23,4,3,4,12.0,1,1.0,1.0,0,0.0
0,3,1,55,24,4,3,4,13.0,1,1.0,1.0,0,0.0
0,3,1,5,24,4,3,4,13.0,1,1.0,1.0,0,0.0
0,3,1,55,24,5,3,4,13.0,1,1.0,1.0,0,0.0
0,3,1,14,25,5,3,4,15.0,1,1.0,1.0,0,0.0
0,3,1,5,26,8,3,4,10.0,0,0.0,0.0,0,0.0
0,3,1,16,26,8,3,4,15.0,1,0.0,0.0,0,0.0
0,3,2,6,17,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,0,31,22,0,2,0,7.0,0,1.0,1.0,0,0.0
0,3,2,50,18,0,0,0,10.0,1,1.0,1.0,0,0.0
0,3,2,50,19,0,2,1,10.0,1,1.0,1.0,0,0.0
0,3,2,5,19,0,2,4,7.0,1,1.0,1.0,0,0.0
0,3,2,5,20,0,3,5,10.0,0,1.0,1.0,0,0.0
0,3,0,35,19,0,4,4,7.0,0,1.0,1.0,0,0.0
0,3,0,31,21,0,6,6,7.0,1,0.0,0.0,0,0.0
0,3,2,5,21,0,5,7,10.0,0,0.0,0.0,0,0.0
0,3,0,31,21,0,6,6,7.0,0,0.0,0.0,0,0.0
0,0,0,35,29,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,13,19,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,2,16,18,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,16,24,0,1,0,7.0,1,1.0,1.0,0,0.0
0,3,1,16,24,0,2,0,12.0,1,0.0,0.0,0,0.0
0,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,2,11,25,0,1,0,10.0,1,0.0,0.0,0,0.0
0,3,0,43,17,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,13,17,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,0,34,16,0,1,0,7.0,1,1.0,1.0,0,0.0
0,3,2,5,18,0,1,1,10.0,0,0.0,0.0,0,0.0
0,3,1,33,19,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,5,22,1,1,0,10.0,1,1.0,1.0,0,0.0
0,3,2,5,22,1,1,0,9.0,1,1.0,1.0,0,0.0
0,3,2,49,22,1,3,0,10.0,1,1.0,1.0,0,0.0
0,3,2,49,22,1,3,0,10.0,1,1.0,1.0,0,0.0
0,3,2,49,23,1,4,0,9.0,1,0.0,0.0,0,0.0
0,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,2,6,21,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,6,22,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,1,41,16,0,0,0,18.0,1,0.0,0.0,1,0.0
0,3,0,43,28,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,1,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
0,4,1,62,32,1,0,0,13.0,1,1.0,1.0,0,0.0
0,4,1,5,32,1,0,0,13.0,1,1.0,1.0,0,0.0
0,3,2,13,20,0,0,0,9.0,1,1.0,1.0,0,0.0
0,3,1,16,21,1,0,0,12.0,1,1.0,1.0,0,0.0
0,3,2,13,22,2,0,0,9.0,1,0.0,0.0,0,0.0
0,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,1,6,18,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,0,35,22,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,49,20,0,1,1,10.0,1,0.0,0.0,0,0.0
0,3,2,5,21,0,1,2,10.0,1,0.0,0.0,0,0.0
0,3,0,35,20,0,1,1,7.0,0,0.0,0.0,0,0.0
0,3,1,55,24,0,2,2,12.0,1,0.0,0.0,0,0.0
0,1,2,49,19,0,0,0,10.0,1,0.0,0.0,0,0.0
0,1,2,11,23,0,4,0,10.0,1,1.0,1.0,0,0.0
0,1,2,49,23,0,4,0,10.0,1,1.0,1.0,0,0.0
0,1,2,13,24,0,5,0,9.0,0,0.0,0.0,0,0.0
0,3,0,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
0,3,0,35,21,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,13,22,0,0,0,9.0,1,1.0,1.0,0,1.0
0,3,2,6,24,0,3,0,10.0,1,0.0,0.0,1,0.0
0,3,2,6,24,0,3,0,10.0,1,0.0,0.0,1,0.0
0,3,2,6,18,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,31,21,0,0,0,7.0,1,0.0,0.0,0,0.0
0,1,2,35,25,0,0,0,7.0,0,1.0,1.0,0,0.0
0,1,0,31,26,0,1,0,7.0,1,1.0,1.0,0,0.0
0,1,2,5,27,0,1,2,10.0,0,0.0,0.0,0,0.0
0,1,0,31,27,0,2,1,7.0,1,0.0,0.0,0,0.0
0,3,2,15,21,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,31,21,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,2,16,20,0,0,0,7.0,1,0.0,0.0,0,0.0
0,4,0,34,18,0,0,0,7.0,1,0.0,0.0,0,0.0
0,3,0,31,24,0,2,1,7.0,1,0.0,0.0,0,0.0
0,3,2,11,22,0,0,0,10.0,1,0.0,0.0,0,0.0
0,3,2,6,17,0,0,0,10.0,1,0.0,0.0,1,0.0
0,3,2,13,25,0,0,0,9.0,1,0.0,0.0,0,0.0
0,3,2,6,31,0,1,0,10.0,1,0.0,0.0,1,0.0
0,0,0,35,29,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,24,17,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,31,22,0,1,0,7.0,1,1.0,1.0,0,0.0
0,3,2,16,23,0,0,0,7.0,0,0.0,0.0,0,0.0
0,0,2,13,32,0,0,0,9.0,1,0.0,0.0,0,0.0
1,0,0,34,55,0,0,0,7.0,1,0.0,0.0,0,0.0
0,4,0,34,31,0,0,0,7.0,1,0.0,0.0,0,0.0
0,4,0,34,33,0,0,1,7.0,1,0.0,0.0,0,0.0
0,4,1,44,28,0,0,0,14.0,1,0.0,0.0,1,0.0
0,3,1,14,30,0,1,0,15.0,0,1.0,1.0,0,1.0
0,3,2,55,32,1,0,0,10.0,0,1.0,1.0,0,1.0
0,3,1,26,32,1,1,0,11.0,1,0.0,0.0,1,0.0
0,4,0,34,20,0,0,0,7.0,1,1.0,1.0,0,0.0
0,4,0,34,21,0,0,1,7.0,1,0.0,0.0,0,0.0
0,3,2,6,19,0,0,0,10.0,1,0.0,0.0,1,0.0
1,4,0,34,24,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,0,31,24,0,0,1,7.0,1,0.0,0.0,0,0.0
1,4,0,31,31,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,16,21,0,0,0,16.0,1,0.0,0.0,0,0.0
1,4,0,31,24,0,0,0,7.0,1,1.0,1.0,0,0.0
1,4,0,31,30,0,0,2,7.0,1,0.0,0.0,0,0.0
1,4,0,34,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,0,35,24,0,0,1,7.0,0,1.0,1.0,0,0.0
1,4,0,31,25,0,0,2,7.0,1,1.0,1.0,0,1.0
1,4,2,6,26,0,0,3,10.0,1,0.0,0.0,1,0.0
1,4,2,5,27,0,1,1,10.0,1,0.0,0.0,0,0.0
1,3,1,52,60,0,0,0,9.0,1,1.0,1.0,1,0.0
1,3,2,61,61,1,0,0,7.0,1,0.0,0.0,0,0.0
1,4,0,31,30,0,0,0,7.0,1,1.0,1.0,0,0.0
1,4,0,31,31,0,0,1,7.0,1,0.0,0.0,0,0.0
1,4,0,34,32,0,1,1,7.0,1,0.0,0.0,0,0.0
1,4,2,62,32,0,0,0,10.0,1,0.0,0.0,0,0.0
1,4,0,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
1,4,0,35,32,0,0,1,7.0,0,0.0,0.0,0,0.0
1,4,2,13,37,0,0,2,9.0,1,0.0,0.0,0,0.0
1,3,0,35,21,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,38,38,0,0,0,15.0,1,0.0,0.0,1,0.0
1,4,2,49,34,0,0,0,10.0,1,0.0,0.0,0,0.0
1,4,0,31,34,0,0,0,7.0,0,0.0,0.0,0,0.0
1,4,2,35,21,0,0,0,7.0,0,0.0,0.0,0,0.0
1,4,0,34,23,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,23,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,35,27,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,2,6,23,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,35,25,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,2,61,27,0,1,1,7.0,1,0.0,0.0,0,0.0
1,4,2,62,21,0,0,0,7.0,0,1.0,1.0,0,0.0
1,4,0,35,24,0,1,0,7.0,0,0.0,0.0,0,0.0
1,0,2,55,20,1,0,0,10.0,1,1.0,1.0,0,1.0
1,0,2,11,20,1,1,0,10.0,0,0.0,0.0,1,0.0
1,0,1,7,20,0,2,0,15.0,1,0.0,0.0,0,0.0
1,0,2,34,29,3,2,0,7.0,1,0.0,0.0,0,0.0
1,0,0,31,23,0,1,0,7.0,1,1.0,1.0,0,0.0
1,0,2,5,23,0,0,1,9.0,0,1.0,1.0,0,0.0
1,4,0,34,35,0,0,2,7.0,0,1.0,1.0,0,0.0
1,4,0,34,35,0,0,2,7.0,1,1.0,1.0,0,0.0
1,4,0,31,39,0,0,3,7.0,0,0.0,0.0,0,0.0
1,4,0,31,40,0,0,3,7.0,1,0.0,0.0,0,0.0
1,4,0,31,45,0,0,5,7.0,1,1.0,1.0,0,0.0
1,4,0,5,46,0,0,6,10.0,1,0.0,0.0,0,0.0
1,4,2,6,47,0,0,0,10.0,1,0.0,0.0,1,0.0
